date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:07:07	48672/48672	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:07:07%20GMT	https://brixagency.com/contact?utm_source=BRIX%20Agency&utm_medium=Website&utm_campaign=Services	/Users/iancid/desktop/datadriven/b/brixagency.com/contact74c9.html	(from https://brixagency.com/services)
10:07:08	65162/65162	---M--	200	added ('OK')	image/png	etag:%2261a8699049962d06b72c297399269e1a%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/64062922a09751a1098ce054_web-design-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/64062922a09751a1098ce054_web-design-agency.png	(from https://brixagency.com/services)
10:07:09	35943/35943	---M--	200	added ('OK')	image/png	etag:%2220fe904b35a393fffe8b454ee8929072%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6414a7979cc623601c053b0c_web-development-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6414a7979cc623601c053b0c_web-development-agency.png	(from https://brixagency.com/services)
10:07:10	56942/56942	---M--	200	added ('OK')	image/png	etag:%226ed8bc0f796528d9eb6269eb1bac9aae%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6414ba53ec407864f180cfe0_ui-ux-design-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6414ba53ec407864f180cfe0_ui-ux-design-agency.png	(from https://brixagency.com/services)
10:07:11	75838/75838	---M--	200	added ('OK')	image/png	etag:%22b264ff30f57c0a739fc4a86ae60168d8%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/64062930acab8e66b2e103de_brand-design-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/64062930acab8e66b2e103de_brand-design-agency.png	(from https://brixagency.com/services)
10:07:12	50480/50480	---M--	200	added ('OK')	image/png	etag:%228c29343d6bc0840f26431231e4bf35e8%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6414a9110b22bf8cbfe6a1dc_conversion-optimization-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6414a9110b22bf8cbfe6a1dc_conversion-optimization-agency.png	(from https://brixagency.com/services)
10:07:13	44306/44306	---M--	200	added ('OK')	image/png	etag:%229459d78425820aa4c77b6450d8233981%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6526d381da3521c0550eed6f_automation-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6526d381da3521c0550eed6f_automation-agency.png	(from https://brixagency.com/services)
10:07:15	24982/24982	---M--	200	added ('OK')	image/png	etag:%2262e557dcb0cbdf7b11c78d49e4a3f72b%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/63fe380185bc92f0405e19f2_send-us-a-message-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/63fe380185bc92f0405e19f2_send-us-a-message-brix-agency.png	(from https://brixagency.com/contact)
10:07:16	11273/11273	---M--	200	added ('OK')	image/png	etag:%22dc745ffa016832cf315421f09ec20894%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1425f4752643e0555346_web-design-service-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1425f4752643e0555346_web-design-service-brix-agency.png	(from https://brixagency.com/contact)
10:07:17	5136/5136	---M--	200	added ('OK')	image/png	etag:%22ad8676b3a2777405fc5f7e5cc172eda5%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1425a873b65bddb20ecb_ui-ux-design-service-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1425a873b65bddb20ecb_ui-ux-design-service-brix-agency.png	(from https://brixagency.com/contact)
10:07:18	11588/11588	---M--	200	added ('OK')	image/png	etag:%22a4b0881a50233812cb524da29754febc%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1426d7ed3195eda6b62d_development-service-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1426d7ed3195eda6b62d_development-service-brix-agency.png	(from https://brixagency.com/contact)
10:07:19	12464/12464	---M--	200	added ('OK')	image/png	etag:%22dfe26bde657f63150cea732a57cfd699%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a142596646e2542b723ac_branding-service-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a142596646e2542b723ac_branding-service-brix-agency.png	(from https://brixagency.com/contact)
10:07:20	6370/6370	---M--	200	added ('OK')	image/png	etag:%224d75dc4bfd6469924f7edb7c38d2530e%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1425c64c412cabb03710_project-tier-1-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1425c64c412cabb03710_project-tier-1-by-brix-agency.png	(from https://brixagency.com/contact)
10:07:21	6662/6662	---M--	200	added ('OK')	image/png	etag:%22b165a57d04320182a8f52f0ef31dd305%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a142574015c081eb05a40_project-tier-2-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a142574015c081eb05a40_project-tier-2-by-brix-agency.png	(from https://brixagency.com/contact)
10:07:22	6751/6751	---M--	200	added ('OK')	image/png	etag:%22fb33ce18b18995d86f06c79c9ac89c84%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1425910159ad95466371_project-tier-3-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1425910159ad95466371_project-tier-3-by-brix-agency.png	(from https://brixagency.com/contact)
10:07:23	8022/8022	---M--	200	added ('OK')	image/png	etag:%22e4dde66e3d2e5f2d3af9c3ae7d74571c%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1425efbc65bccf3e80f5_project-tier-4-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a1425efbc65bccf3e80f5_project-tier-4-by-brix-agency.png	(from https://brixagency.com/contact)
10:07:24	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2029%20May%202024%2016:07:24%20GMT	https://assets-global.website-files.com/plugins/Basic/assets/placeholder.60f9b1840c.svg	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/plugins/Basic/assets/placeholder.60f9b1840c.svg	(from https://brixagency.com/contact)
10:07:25	0/-1	---M--	502	error ('')			https://brixagency.com/*	/Users/iancid/desktop/datadriven/b/brixagency.com/_.html	(from )
10:07:25	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2029%20May%202024%2016:07:25%20GMT	https://brixagency.com/	/Users/iancid/desktop/datadriven/b/brixagency.com/index.html	(from )
10:07:25	48672/48672	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:07:25%20GMT	https://brixagency.com/contact?utm_source=BRIX%20Agency&utm_medium=Website&utm_campaign=Products	/Users/iancid/desktop/datadriven/b/brixagency.com/contactc92d.html	(from https://brixagency.com/products?page-tabs-link=private)
10:07:26	3739/3739	---M--	200	added ('OK')	image/png	etag:%2221a5c1c92f316e1a8a2519c8ed06a033%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/63f8ca18cae2583f2e8fdc75_brix-templates-webflow-enterprise.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/63f8ca18cae2583f2e8fdc75_brix-templates-webflow-enterprise.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:27	11597/11597	---M--	200	added ('OK')	image/png	etag:%227b78c8c5ce96326c32a088c16a34597f%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a858a0502c2cffa8f180d_elements-webflow-library-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a858a0502c2cffa8f180d_elements-webflow-library-by-brix-agency.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:28	8680/8680	---M--	200	added ('OK')	image/png	etag:%2212cbe3791d64b7a7cfa181e48c30ed59%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6526d7079d01b515ed426a69_brix-agency-webflow-cloneables.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6526d7079d01b515ed426a69_brix-agency-webflow-cloneables.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:29	9303/9303	---M--	200	added ('OK')	image/png	etag:%22bcbb810fa0759cd699c6cfa1efd69332%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a858adac8c0406031c7bd_branding-presentation-kit-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a858adac8c0406031c7bd_branding-presentation-kit-by-brix-agency.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:30	9129/9129	---M--	200	added ('OK')	image/png	etag:%22e70950a82ac3a166acdd8a6af63dd67c%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a858ac24f8e6a3a6179ce_wireframes-ui-kit-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a858ac24f8e6a3a6179ce_wireframes-ui-kit-by-brix-agency.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:31	8835/8835	---M--	200	added ('OK')	image/png	etag:%2243d4c12f1b13e747bafcb361dc1b39d0%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a858a0502c2228c8f180c_figma-slides-kit-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a858a0502c2228c8f180c_figma-slides-kit-by-brix-agency.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:32	6507/6507	---M--	200	added ('OK')	image/png	etag:%227bf74e7f8cab02c03b2d248cc7282242%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a8589dac8c02b4e31c7b9_figma-resources-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a8589dac8c02b4e31c7b9_figma-resources-by-brix-agency.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:33	7530/7530	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ef3fc79107f6305ba9c91a6435417498%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6400d8be6bc0bf8d16e120e7_inboundelements-logo.svg	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6400d8be6bc0bf8d16e120e7_inboundelements-logo.svg	(from https://brixagency.com/products?page-tabs-link=private)
10:07:34	73427/73427	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:07:34%20GMT	https://brixagency.com/blocks-kit	/Users/iancid/desktop/datadriven/b/brixagency.com/blocks-kit.html	(from https://brixagency.com/products?page-tabs-link=private)
10:07:35	7913/7913	---M--	200	added ('OK')	image/png	etag:%22382d5e1a447d057287f80d5705baa2e0%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/663418eb9a5c2a5e75f81da8_blocks-kit-logo.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/663418eb9a5c2a5e75f81da8_blocks-kit-logo.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:36	11281/11281	---M--	200	added ('OK')	image/png	etag:%2293172b40d93822bd10e90ce6e4f666ad%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a89350c22a5f1eb5b4d74_salesforce-forms-webflow-integration-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a89350c22a5f1eb5b4d74_salesforce-forms-webflow-integration-by-brix-agency.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:37	9061/9061	---M--	200	added ('OK')	image/png	etag:%22fda54b89381a9d128c28a0f943ff2ee6%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a8935c14a6f7964e3fa2d_hubspot-forms-webflow-integration-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a8935c14a6f7964e3fa2d_hubspot-forms-webflow-integration-by-brix-agency.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:38	18848/18848	---M--	200	added ('OK')	image/png	etag:%22609a437f5e34cb65ad80af9ea34bc038%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6499c9cefa4b1634ec340d7d_instagram-feed-webflow-brix-agency-integration.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6499c9cefa4b1634ec340d7d_instagram-feed-webflow-brix-agency-integration.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:39	3772/3772	---M--	200	added ('OK')	image/png	etag:%22edeb2dae8d1ad87503b1a3577c88d04e%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a8935cf8e2efb8b13c613_lever-jobs-webflow-integration-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a8935cf8e2efb8b13c613_lever-jobs-webflow-integration-by-brix-agency.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:40	8420/8420	---M--	200	added ('OK')	image/png	etag:%225f4353e1929072ff5811415ddc7de1d3%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a8b665c83fe41dba9bdef_greenhouse-webflow-integration-by-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a8b665c83fe41dba9bdef_greenhouse-webflow-integration-by-brix-agency.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:41	22881/22881	---M--	200	added ('OK')	image/png	etag:%22f543eae7c3f8a5f492c02605adf0e230%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/64b9e659106fa4f36f4ca60b_twitter-feed-webflow-brix-agency-integration.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/64b9e659106fa4f36f4ca60b_twitter-feed-webflow-brix-agency-integration.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:42	14864/14864	---M--	200	added ('OK')	image/png	etag:%225a4b6897b6c20d9be22cbaeccd6e82d0%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6499c9f0af82681f0dc96da8_google-reviews-webflow-brix-agency-integration.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6499c9f0af82681f0dc96da8_google-reviews-webflow-brix-agency-integration.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:43	20619/20619	---M--	200	added ('OK')	image/png	etag:%22db32d8ab3c8b403257bb44701fda1060%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/64b9e6f95edf60c6b4661054_g2-reviews-webflow-integration-brix-agency-integration.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/64b9e6f95edf60c6b4661054_g2-reviews-webflow-integration-brix-agency-integration.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:44	7059/7059	---M--	200	added ('OK')	image/png	etag:%22024c2e698813d91bed51f55548e3ba06%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6526d6d617f5f26dd7ef9130_real-time-api-integration-webflow-utility.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6526d6d617f5f26dd7ef9130_real-time-api-integration-webflow-utility.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:45	23250/23250	---M--	200	added ('OK')	image/png	etag:%229bbf8f45fd56fadef34f6637593db4c0%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/64d1b95b798499b7a131a44c_google-rich-snippets-webflow-utility-brix-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/64d1b95b798499b7a131a44c_google-rich-snippets-webflow-utility-brix-agency.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:46	11515/11515	---M--	200	added ('OK')	image/png	etag:%225291f6bbb64262c3cd48debeba814a05%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6499c88177d8e8be8acec446_form-validators-brix-agency-features.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6499c88177d8e8be8acec446_form-validators-brix-agency-features.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:47	19848/19848	---M--	200	added ('OK')	image/png	etag:%2200e2d1273ebfa8dd840da65affaad901%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6499cc169cda16c02231efb4_read-time-brix-agency-features.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6499cc169cda16c02231efb4_read-time-brix-agency-features.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:48	11976/11976	---M--	200	added ('OK')	image/png	etag:%2249646f89e40c75bfe8fca82884d18cc9%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6499c881c7435761e8283cab_posted-time-ago-brix-agency-features.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6499c881c7435761e8283cab_posted-time-ago-brix-agency-features.png	(from https://brixagency.com/products?page-tabs-link=private)
10:07:49	48672/48672	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:07:49%20GMT	https://brixagency.com/contact?utm_source=BRIX%20Agency&utm_medium=Website&utm_campaign=Blog	/Users/iancid/desktop/datadriven/b/brixagency.com/contact175c.html	(from https://brixagency.com/blog)
10:07:50	76470/76470	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:07:50%20GMT	https://brixagency.com/blog/webflow-vs-wordpress-a-comprehensive-guide-for-website-builders	/Users/iancid/desktop/datadriven/b/brixagency.com/blog/webflow-vs-wordpress-a-comprehensive-guide-for-website-builders.html	(from https://brixagency.com/blog)
10:07:51	115788/115788	---M--	200	added ('OK')	image/jpeg	etag:%22ca2323a22ee5d2decd0e326c7054df44%22	https://assets-global.website-files.com/63f8ca18cae2585db28fd75b/655392529c500fe8de495b54_webflow-vs-wordpress-a-comprehensive-guide-for-website-builders.jpg	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae2585db28fd75b/655392529c500fe8de495b54_webflow-vs-wordpress-a-comprehensive-guide-for-website-builders.jpg	(from https://brixagency.com/blog)
10:07:52	79619/79619	---M--	200	added ('OK')	image/png	etag:%2290fe977c9c03722d5c342590bcf9c87f%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a6b8f61bb0048835abd7b_brix-agency-email-newsletter.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a6b8f61bb0048835abd7b_brix-agency-email-newsletter.png	(from https://brixagency.com/blog)
10:07:53	77171/77171	---M--	200	added ('OK')	image/png	etag:%225b3c3e4aea281ea12ae706fae3490aef%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a4e261241b71998ef1596_brix-agency-newsletter.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a4e261241b71998ef1596_brix-agency-newsletter.png	(from https://brixagency.com/blog)
10:07:54	82336/82336	---M--	200	added ('OK')	image/png	etag:%22f4aab739da67bbe274bc0273c57ce6f9%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a4e2667696459a3202fb0_brix-agency-weekly-newsletter.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/640a4e2667696459a3202fb0_brix-agency-weekly-newsletter.png	(from https://brixagency.com/blog)
10:07:55	50609/50609	---M--	200	added ('OK')	image/png	etag:%22dd5660ddfc7d47d833a3079ff7e7f53e%22	https://assets-global.website-files.com/63f8ca18cae25871c18fd72d/6414cdb8c3949b1278ed163e_brix-agency-monthly-newsletter.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae25871c18fd72d/6414cdb8c3949b1278ed163e_brix-agency-monthly-newsletter.png	(from https://brixagency.com/blog)
10:07:56	62273/62273	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:07:56%20GMT	https://brixagency.com/blog/where-to-find-a-great-webflow-agency	/Users/iancid/desktop/datadriven/b/brixagency.com/blog/where-to-find-a-great-webflow-agency.html	(from https://brixagency.com/blog)
10:07:57	103180/103180	---M--	200	added ('OK')	image/png	etag:%22821e1334bef1047f3cc1fa67494b2be9%22	https://assets-global.website-files.com/63f8ca18cae2585db28fd75b/656e20229e3954bfd3207f8d_where-to-find-a-great-webflow-agency.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae2585db28fd75b/656e20229e3954bfd3207f8d_where-to-find-a-great-webflow-agency.png	(from https://brixagency.com/blog)
10:07:58	66041/66041	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:07:58%20GMT	https://brixagency.com/blog/jpg-vs-png-vs-webp-which-image-format-is-the-best-for-your-site	/Users/iancid/desktop/datadriven/b/brixagency.com/blog/jpg-vs-png-vs-webp-which-image-format-is-the-best-for-your-site.html	(from https://brixagency.com/blog)
10:07:59	103588/103588	---M--	200	added ('OK')	image/jpeg	etag:%2296b697c7f8b46ec25c51691dc8493179%22	https://assets-global.website-files.com/63f8ca18cae2585db28fd75b/6553a2a6cafe75e78509a4f1_jpg-vs-png-vs-webp-which-image-format-is-the-best-for-your-site.jpg	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae2585db28fd75b/6553a2a6cafe75e78509a4f1_jpg-vs-png-vs-webp-which-image-format-is-the-best-for-your-site.jpg	(from https://brixagency.com/blog)
10:08:00	72614/72614	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:08:00%20GMT	https://brixagency.com/blog/how-to-setup-google-analytics-and-google-tag-manager-in-webflow	/Users/iancid/desktop/datadriven/b/brixagency.com/blog/how-to-setup-google-analytics-and-google-tag-manager-in-webflow.html	(from https://brixagency.com/blog)
10:08:01	90424/90424	---M--	200	added ('OK')	image/png	etag:%22519762664f93a81a6d816f786d1aeae5%22	https://assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526d9c9011217b8fe370964_how-to-setup-google-analytics-and-google-tag-manager-in-webflow.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526d9c9011217b8fe370964_how-to-setup-google-analytics-and-google-tag-manager-in-webflow.png	(from https://brixagency.com/blog)
10:08:02	60075/60075	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:08:02%20GMT	https://brixagency.com/blog/how-to-autoplay-lightbox-videos-on-webflow	/Users/iancid/desktop/datadriven/b/brixagency.com/blog/how-to-autoplay-lightbox-videos-on-webflow.html	(from https://brixagency.com/blog)
10:08:03	79933/79933	---M--	200	added ('OK')	image/png	etag:%221a7065e9dfe2a2ec1c9ea349f0c5a650%22	https://assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526da2a4cf3a6760a8fc620_how-to-autoplay-lightbox-videos-on-webflow.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526da2a4cf3a6760a8fc620_how-to-autoplay-lightbox-videos-on-webflow.png	(from https://brixagency.com/blog)
10:08:04	82126/82126	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:08:04%20GMT	https://brixagency.com/blog/how-to-track-google-analytics-events-in-webflow	/Users/iancid/desktop/datadriven/b/brixagency.com/blog/how-to-track-google-analytics-events-in-webflow.html	(from https://brixagency.com/blog)
10:08:05	79085/79085	---M--	200	added ('OK')	image/png	etag:%22ebf98541dd288d220e031f3defd73185%22	https://assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526da7cf1b408c039639a79_how-to-track-google-analytics-events-in-webflow.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526da7cf1b408c039639a79_how-to-track-google-analytics-events-in-webflow.png	(from https://brixagency.com/blog)
10:08:06	73497/73497	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:08:06%20GMT	https://brixagency.com/blog/how-to-connect-webflow-forms-to-hubspot	/Users/iancid/desktop/datadriven/b/brixagency.com/blog/how-to-connect-webflow-forms-to-hubspot.html	(from https://brixagency.com/blog)
10:08:08	118615/118615	---M--	200	added ('OK')	image/png	etag:%222e2ab95fe5839ac98373608cce681f4c%22	https://assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526db1087a474ff822857da_how-to-connect-webflow-forms-with-hubspot.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526db1087a474ff822857da_how-to-connect-webflow-forms-with-hubspot.png	(from https://brixagency.com/blog)
10:08:08	72028/72028	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:08:08%20GMT	https://brixagency.com/blog/how-to-connect-webflow-forms-to-salesforce	/Users/iancid/desktop/datadriven/b/brixagency.com/blog/how-to-connect-webflow-forms-to-salesforce.html	(from https://brixagency.com/blog)
10:08:10	128025/128025	---M--	200	added ('OK')	image/png	etag:%223bf3f1bf5ee89de9a4c638d5eb19ba9a%22	https://assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526db66e122f3940e563f49_how-to-connect-your-webflow-forms-to-salesforce.png	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526db66e122f3940e563f49_how-to-connect-your-webflow-forms-to-salesforce.png	(from https://brixagency.com/blog)
10:08:10	64340/64340	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:08:10%20GMT	https://brixagency.com/blog/how-to-create-an-interactive-website-calculator-for-your-webflow-website	/Users/iancid/desktop/datadriven/b/brixagency.com/blog/how-to-create-an-interactive-website-calculator-for-your-webflow-website.html	(from https://brixagency.com/blog)
10:08:11	50978/50978	---M--	200	added ('OK')	image/jpeg	etag:%22d621ecc6dd1bc6f1a8c08962af4665d2%22	https://assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526dbf5e4cf883b508a3cb0_how-to-create-an-interactive-website-calculator-for-your-webflow-site.jpg	/Users/iancid/desktop/datadriven/b/assets-global.website-files.com/63f8ca18cae2585db28fd75b/6526dbf5e4cf883b508a3cb0_how-to-create-an-interactive-website-calculator-for-your-webflow-site.jpg	(from https://brixagency.com/blog)
10:08:12	57568/57568	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:08:12%20GMT	https://brixagency.com/blog/how-to-reorder-webflow-color-swatches	/Users/iancid/desktop/datadriven/b/brixagency.com/blog/how-to-reorder-webflow-color-swatches.html	(from https://brixagency.com/blog)
